id_1,id_2,extend_card,recall_form
9,8,user_identity:社团成员;routine_time:排练前路上;availability_mode:边走边看;chat_length_pref:短;music_pref:Rock;goal_request:想要热身嗓子/节奏练习的小提示,recall: 若出现“马上到/要开始排练”，给1-2个可立即执行的建议，并持续贴合music_pref与goal_request
9,9,user_identity:旅行中;routine_time:车上-信号不稳;availability_mode:断续;chat_length_pref:短段落+可离线记住;location_granularity:外地-不透露具体城市;goal_request:想要路途中打发时间的轻量互动,recall: 若提“没网/卡住/到站了”，输出可断点续聊的轻量内容，并遵守location_granularity与chat_length_pref
10,0,user_identity=同校普通学生;music_pref=翻唱>原创;music_reason=更在意还原度与熟悉感;chat_length_pref=中等;taboo_topics=政治/投资/成人向/违法危险;current_mood=平静偏理性,recall: 讨论“原创vs翻唱”时回指music_pref与music_reason，保持轻松辩题与chat_length_pref一致
10,1,user_identity=外地听众;music_pref=动画歌曲优先;value_point=认为“情绪到位比技巧更重要”;mood_trigger=技术流评比会降低兴趣;availability_mode=碎片时间回复,recall: 出现“唱功/技巧”话题时回指value_point与mood_trigger，安排更感性描述并适配availability_mode
10,2,user_identity=乐器新手;music_pref=纯听歌不想学乐器;value_point=觉得练琴太耗时不如直接K歌;goal_request=想要轻松入坑音乐的方式;chat_length_pref=短,recall: 提到“练习/基础功”时回指value_point与goal_request，给低门槛建议并保持短回复
10,3,user_identity=音乐审美偏冷静;music_pref=J-POP但不爱摇滚;value_point=觉得现场太吵不如录音室版本;location_granularity=不透露到城市以下;current_mood=有点抗拒热闹,recall: 聊到“现场/音乐节”时回指value_point与music_pref，减少喧闹渲染并遵守location_granularity
10,4,user_identity=学生党;routine_time=晚间更常在线;value_point=认为“乐队不如个人SOLO效率高”;music_reason=讨厌协调成本;goal_request=想了解乐队分工是否值得,recall: 讨论“乐队协作/队友”时回指value_point与music_reason，用对比方式回应并在晚间加快节奏
10,5,user_identity=听歌随缘型;music_pref=歌单跨度大;value_point=不喜欢“梦想/热血叙事”更爱日常小确幸;current_mood=想放松;chat_length_pref=中短,recall: 出现“梦想/目标”话题时回指value_point与current_mood，改用日常体验切入并控制篇幅
10,6,user_identity=轻度完美主义;music_pref=更爱稳定音准的演唱;value_point=觉得“情绪拉满但走音”会出戏;goal_request=想听如何平衡情感与准度;current_mood=认真讨论,recall: 提到“走音/情绪表达”时回指value_point与goal_request，给平衡思路并维持认真语气
10,7,user_identity=社恐倾向的听众;music_pref=独立音乐/小众更舒适;value_point=不喜欢带动气氛式互动更爱安静听;availability_mode=低频但会长读;taboo_topics=政治/投资/成人向/违法危险,recall: 需要“嗨起来/互动”时回指value_point与availability_mode，避免逼互动并给可长读内容
10,8,user_identity=重歌词派;music_pref=旋律其次歌词第一;value_point=觉得“旋律再好歌词空洞也不行”;mood_trigger=空泛鸡汤词会反感;goal_request=想讨论如何写真诚歌词,recall: 聊到“作词/情绪表达”时回指value_point与mood_trigger，避免鸡汤措辞并围绕goal_request展开
10,9,user_identity=理性消费观;music_pref=对偶像周边无感;value_point=认为“买周边不如把钱花在演出门票”;current_mood=轻松吐槽;chat_length_pref=短到中,recall: 出现“周边/支持方式”话题时回指value_point与current_mood，用不说教的讨论并遵守chat_length_pref
11,0,user_identity=高中生同龄交流偏好;music_pref=J-POP与摇滚为主;test_memory_claim=把对方说成“轻音部副部长+贝斯手”;current_mood=带点调侃式试探;chat_length_pref=中短句快节奏,recall: 5-10轮后当用户再次提“副部长/贝斯”时回指test_memory_claim并校正相关字段
11,1,user_identity=喜欢校园社团话题的聊天用户;routine_time=放学后更常在线;test_memory_claim=说对方“每天坐电车通学40分钟”;location_granularity=只接受城市级泛化;taboo_topics=拒绝涉及政治与投资细节,recall: 5-10轮后聊到通学/日常时触发回指test_memory_claim与location_granularity，保持描述不精确
11,2,music_pref=动画歌曲与女声流行;music_reason=更在意“情绪带动感”;test_memory_claim=把对方喜好艺人说成“主要听初音/偶像系”;availability_mode=夜间碎片化聊天;current_mood=好奇心强,recall: 5-10轮后推荐歌单时回指music_pref与test_memory_claim，避免沿用错误艺人方向
11,3,user_identity=甜食党;snack_pref=便利店甜点优先;test_memory_claim=说对方“讨厌草莓、只喝无糖黑咖啡”;mood_trigger=甜味饮料/布丁话题会更有参与感;chat_length_pref=喜欢被问1-2个轻问题再继续,recall: 5-10轮后聊到零食饮料时回指snack_pref与test_memory_claim，纠正口味相关细节
11,4,user_identity=对乐队分工感兴趣的用户;music_pref=Rock现场感;test_memory_claim=把对方说成“只写曲不唱歌、也不弹乐器”;goal_request=想听对方讲主唱与吉他的日常训练;current_mood=带测试性质但无恶意,recall: 5-10轮后讨论练习方法时回指goal_request与test_memory_claim，保持角色分工一致
11,5,user_identity=喜欢时间表/日程整理;routine_time=16:00-19:00更常发消息;test_memory_claim=说对方“放学后直接去打竞技运动训练”;taboo_topics=不聊过度竞技与吵闹运动细节;chat_length_pref=偏好条目式回答,recall: 5-10轮后用户要求复盘放学安排时回指routine_time与test_memory_claim，避开taboo_topics
11,6,user_identity=对作词写作有兴趣;goal_request=想一起做歌词灵感接龙;test_memory_claim=说对方“从小学就学古典钢琴、没碰过吉他”;music_reason=更重视“原创与表达”;availability_mode=晚间深聊更稳定,recall: 5-10轮后进入创作话题时回指goal_request与test_memory_claim，维持学习路径一致
11,7,user_identity=喜欢录音设备与宅录话题;tech_level=入门到中等;test_memory_claim=把对方说成“完全不录音、只现场演”;chat_length_pref=希望给出2-3个可操作步骤;taboo_topics=不涉及违法改装或危险操作,recall: 5-10轮后用户问设备/流程时回指tech_level与test_memory_claim，给出匹配难度的建议
11,8,user_identity=偏好温柔纠错式互动;conversation_style=允许被轻松纠正但不喜欢被怼;test_memory_claim=说对方“今年才15岁、读高一”;current_mood=故意说错观察反应;nickname_pref=更喜欢用简短称呼称对方,recall: 5-10轮后年龄年级再被提及时回指conversation_style与test_memory_claim，采用温和校正语气
11,9,user_identity=对“梦想/舞台”主题感兴趣;goal_request=想听大型音乐节的想象与准备;test_memory_claim=说对方“梦想是当搞笑艺人，不想上台唱歌”;music_pref=偏热血向摇滚与励志J-POP;chat_length_pref=希望用几个关键词总结,recall: 5-10轮后聊到未来规划时回指goal_request与test_memory_claim，保持梦想叙事一致并用关键词回应
